candidate_id,repository_code,canonical_institution,institution_type,source_family,authority_level,material_type,material_class,source_kind,document_date_raw,date_iso_start,date_iso_end,date_precision,evidence_level_final,evidence_level_proposed,availability,access_mode,review_status
domestic:MH:modernhistory-periodical-guoxun,MH,中国社科院近代史研究所/近代史数字图书馆,中央研究机构,公共数字化/学术/海外,A,汇编/出版物收录,汇编,book_or_assembly,2024,2024,2024,year,L4,L4,catalogue_only_online,login,accepted
domestic:PP:menshi-zonglan-minmeng-chengli-4-gaizu,PP,澎湃新闻,商业媒体,其他,C,官方出版物,汇编,official_publication,2021-03-26,2021-03-26,2021-03-26,day,L2,L2,full_item_online,open,accepted
domestic:WM:1949-yijie-zhengxie-nvdaibiao,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_85,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-28,1947-01-28,1947-01-28,day,L1,L1,full_item_online,open,accepted
domestic:DRNH:002-080200-00301-070,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1945-07-07,1945-07-07,1945-07-07,day,L2,L2,surrogate_online,open,accepted
domestic:HKU:guangmingbao-primo-record,HKU,香港大学图书馆特别馆藏,境外馆藏,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1941—1949,1941,1949,range,L2,L2,catalogue_only_online,reading_room,needs_human_review
domestic:NLC:guangmingbao-1946-issue04-yang-bokai-jiang-jieshi-speech-review,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-10-18,1946-10-18,1946-10-18,day,L1,L1,full_item_online,open,accepted
domestic:XHB:xinhuaribao-1946-pcc-five-agreements-1946-01-31,XHB,《新华日报》(1938-1947),历史报刊,政协/统一战线/官方媒体,B,报刊原刊扫描（原件）,一手,press_scan,1946-01-31,1946-01-31,1946-01-31,day,L1,L1,surrogate_online,open,needs_human_review
domestic:RMrb:1947-11-07-page1-league-dissolution,RMrb,《人民日报》历史版面,官方媒体,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,1947-11-07,1947-11-07,1947-11-07,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:catalog-03-03_05_02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08-21,1949-08-21,1949-08-21,day,L1,L1,surrogate_online,open,accepted
domestic:GXMM:NLC-dagongbao-tianjin-1947-11-06-page2-excerpt,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11-06,1947-11-06,1947-11-06,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-01-01_10,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1948-10-31,1948-10-31,1948-10-31,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-28,1947-01-28,1947-01-28,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue9,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-08-21,1946-08-21,1946-08-21,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-06-06_11,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1946-pengdehuai-tici-li-gongpu,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946,1946,1946,year,L2,L2,full_item_online,open,accepted
domestic:WM:1949-cai-chang-shiliang-tiananmen,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue02-people-power-editorial,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-28,1946-09-28,1946-09-28,day,L1,L1,full_item_online,open,accepted
domestic:MM1941:outline-1936-qijunzi-song-qingling-feng-yuxiang,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1936-11-23,1936-11-23,1936-11-23,day,L3,L3,catalogue_only_online,login,accepted
domestic:NLC:guangmingbao-1947-1947-14,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-28,1947-01-28,1947-01-28,day,L1,L1,full_item_online,open,accepted
domestic:MMHIST:political-report-1945,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1945-10-11,1945-10-11,1945-10-11,day,L2,L2,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-liwen-anniversary-qian,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:MM1941:outline-1937-meiguo-wenxuejie-qijunzi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937,1937,1937,year,L3,L3,catalogue_only_online,login,accepted
domestic:GD:guangdong-minmengshi-2012-lijingxian,GD,广东人民出版社/民盟广东省委,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2012,2012,2012,year,L3,L3,catalogue_only_online,open,accepted
domestic:NLC:guangmingbao-1946-issue11-anti-one-party-constitution,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-13,1946-09-13,1946-09-13,day,L1,L1,full_item_online,open,accepted
domestic:QY:2021-qingyang-minmeng-shi,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2021,2021,2021,year,L2,L2,catalogue_only_online,open,accepted
domestic:WM:1949-minjin-daibiao-heying-yijie-zhengxie,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde03-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p01-dde14,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-02-01,1949-02-01,1949-02-01,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde01-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-29-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-29,1949-09-29,1949-09-29,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-05-05_89,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue01-refounding-editorial,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-18,1946-09-18,1946-09-18,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_07,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-1947-15,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-02-08,1947-02-08,1947-02-08,day,L1,L1,full_item_online,open,accepted
domestic:SHDPZ:printed-page820-zhou-gucheng-federation-consultant-1942,SHDPZ,上海市地方志办公室,地方志机构,政协/统一战线/官方媒体,A,报刊原刊扫描（原件）,一手,press_scan,2020-07-01,2020-07-01,2020-07-01,day,L3,L3,not_online,offline,needs_human_review
domestic:RMTZ:dangshi-minmeng-zaili-chengli,RMTZ,民盟同仁/民盟网站转述,民盟系统网络,民盟自身与盟史,C,官方出版物,汇编,official_publication,2016-01-21,2016-01-21,2016-01-21,day,L2,L2,full_item_online,open,accepted
domestic:MM1941:outline-1937-07-04-he-xiangning-qijunzi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937-07-04,1937-07-04,1937-07-04,day,L3,L3,catalogue_only_online,login,accepted
domestic:NLC:guangmingbao-1946-issue06-qian-jiaju-unequal-treaty,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-11-08,1946-11-08,1946-11-08,day,L1,L1,full_item_online,open,accepted
domestic:WM:1949-zhouenlai-maxulun-masicong,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-26-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-26,1949-09-26,1949-09-26,day,L1,L1,surrogate_online,open,accepted
domestic:PP:2024-08-09-nonggong-dang-chengli,PP,澎湃新闻,商业媒体,其他,C,其他/未分类,待定,,2024-08-09,2024-08-09,2024-08-09,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-04-04_05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-20,1949-09-20,1949-09-20,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue21,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-07-05,1947-07-05,1947-07-05,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-01-01_03,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1948-05-01,1948-05-01,1948-05-01,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue07-why-not-national-assembly,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-11-18,1946-11-18,1946-11-18,day,L1,L1,full_item_online,open,accepted
domestic:QY:1991-wo-yu-minmeng-50zhounian-jinianwenji,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1991-08,1991-08,1991-08,month,L2,L2,catalogue_only_online,open,accepted
domestic:SAAC:1949-index-c09,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:XHB:reprint-1938-1947-1987-shanghai-bookstore,XHB,《新华日报》(1938-1947),历史报刊,政协/统一战线/官方媒体,B,报刊原刊扫描（原件）,一手,press_scan,1987,1987,1987,year,L3,L3,catalogue_only_online,login,accepted
domestic:WM:1946-wen-yiduo-yiguanzhong,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946,1946,1946,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_04_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08,1949-08,1949-08,month,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1936-pingjin-wenhuajie-qijunzi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1936-11-26,1936-11-26,1936-11-26,day,L3,L3,catalogue_only_online,login,accepted
domestic:93:bsjs-ljzywyh-anchor,93,九三学社中央委员会(93.gov.cn),民主党派系统,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-06-06_05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:SC:sichuan-minmengshi-sichuan-renmin,SC,四川人民出版社/民盟四川省委,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2020,2020,2020,year,L3,L3,catalogue_only_online,open,accepted
domestic:WM:1949-zhouenlai-minmeng-daibiao-xinzhengxie,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-22-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-22,1949-09-22,1949-09-22,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-09-21-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-09-25-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-25,1949-09-25,1949-09-25,day,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1937-qijunzi-yuzhong-zhao,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937,1937,1937,year,L3,L3,catalogue_only_online,login,needs_human_review
domestic:SAAC:51koukou-p05-dde12-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-29-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-29,1949-09-29,1949-09-29,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-02-02_01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-14,1949-06-14,1949-06-14,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-05-05_35,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue11,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-13,1946-09-13,1946-09-13,day,L1,L1,full_item_online,open,accepted
domestic:VOC:guoxun-1942-issue253-cnbksy-index,VOC,中华职业教育社/报刊索引/近代史数字图书馆,公共数字化/学术/海外,公共数字化/学术/海外,B,网页转述/转录,二手,web_transcription,1942,1942,1942,year,L3,L3,catalogue_only_online,login,accepted
domestic:SAAC:51koukou-p03-dde02-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-17,1949-09-17,1949-09-17,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-01-01_13,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-01-20,1949-01-20,1949-01-20,day,L1,L1,surrogate_online,open,accepted
domestic:BJDCMM:reorganization-1944,BJDCMM,民盟北京市东城区委员会,民盟基层组织,民盟自身与盟史,C,官方史志/官网二次叙述,二手,official_history_page,1944-09,1944-09,1944-09,month,L4,L4,full_item_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-minmeng-platform-1945,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-10,1945-10,1945-10,month,L2,L2,full_item_online,open,accepted
domestic:JS:jiangsu-minmengshi-gao-2004,JS,江苏人民出版社/民盟江苏省委/省政协,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2004,2004,2004,year,L3,L3,catalogue_only_online,open,accepted
domestic:MH:platform-anchor-modernhistory-2026,MH,中国社科院近代史研究所/近代史数字图书馆,中央研究机构,公共数字化/学术/海外,A,汇编/出版物收录,汇编,book_or_assembly,2026,2026,2026,year,L3,L3,catalogue_only_online,login,accepted
domestic:SAAC:51koukou-p05-dde10,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:NLC:observer-1947-v3n11,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-08,1947-11-08,1947-11-08,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-index-c21,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p01-dde08-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1948-05-01,1948-05-01,1948-05-01,day,L2,L2,full_item_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-congress-declaration-1945-10-16,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-10-16,1945-10-16,1945-10-16,day,L2,L2,full_item_online,open,accepted
domestic:93JS:lead-九三学社1947年大事记,93JS,九三学社中央委员会,民主党派系统,政协/统一战线/官方媒体,B,汇编/出版物收录,汇编,other,1947,1947,1947,year,L4,L4,full_item_online,open,accepted
domestic:MMHIST:lo-lung-chi-national-assembly-1946-01-17,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-01-17,1946-01-17,1946-01-17,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:catalog-03-03_01_02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-17,1949-06-17,1949-06-17,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-05-05_21,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:HBMJ:lead-民建简史第三章-迎接新中国的诞生,HBMJ,民建湖北省委,民主党派系统,政协/统一战线/官方媒体,B,其他/未分类,待定,other,1947-11,1947-11,1947-11,month,L4,L4,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_19,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1947-zhonggong-minmeng-kangyi-zhengfu-jiesan-minmeng,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1947,1947,1947,year,L2,L2,full_item_online,open,accepted
domestic:WS:dagongbao-1946-refuse-national-assembly-minmeng-1946-11-14,WS,维基文库/公网数据库,公共网络资源,公共数字化/学术/海外,C,网页转述/转录,二手,web_transcription,1946-11-14,1946-11-14,1946-11-14,day,L1,L1,surrogate_online,open,needs_human_review
domestic:WM:qijunzi-heying-shen-junru-categorized,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,其他/未分类,待定,,1936,1936,1936,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-item-a16,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:ZLWEB:1943-09-17-jiang-zhang-chongqing-exchange,ZLWEB,张澜网(民盟背景),纪念馆/民盟系统,民盟自身与盟史,C,网页转述/转录,二手,web_transcription,1943-09-17,1943-09-17,1943-09-17,day,L4,L4,surrogate_online,open,accepted
domestic:MMSH:web-liukaiqu,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2024-10-12,2024-10-12,2024-10-12,day,L4,L4,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_06_07,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-22,1949-09-22,1949-09-22,day,L1,L1,surrogate_online,open,accepted
domestic:TM:tmly-tmzc-zhangcheng,TM,台盟中央委员会,民主党派系统,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_03_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-25,1949-06-25,1949-06-25,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1946-zhouenlai-shougao-daoci-li-wen,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1946-07,1946-07,1946-07,month,L2,L2,full_item_online,open,accepted
domestic:SH:1946-junzi-xieding-jiuxinzheng,SH,搜狐网,商业媒体,其他,C,其他/未分类,待定,other,2024,2024,2024,year,L2,L2,full_item_online,open,accepted
domestic:MMHIST:zhang-bo-jun-common-program-1946-01-16,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1946-01-16,1946-01-16,1946-01-16,day,L2,L2,surrogate_online,open,accepted
domestic:WM:1949-wei-sakongliao-songxing,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:GZ:guizhou-minmengshi-2013,GZ,贵州人民出版社/民盟贵州省委,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2013,2013,2013,year,L3,L3,catalogue_only_online,open,accepted
domestic:SAAC:51koukou-p06-dde05-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-21-06,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SCIO:2021-12-china-political-party-system,SCIO,国务院新闻办公室,中央政府机构,政协/统一战线/官方媒体,A,官方出版物,汇编,official_publication,2021-12,2021-12,2021-12,month,L2,L2,full_item_online,open,accepted
domestic:MM1941:outline-1937-06-07-qijunzi-bianhu,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937-06-07,1937-06-07,1937-06-07,day,L3,L3,catalogue_only_online,login,needs_human_review
domestic:NLC:minxian-85446-1944-07-16,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1944-07-16,1944-07-16,1944-07-16,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1948-1949-v1n1-article,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1948-03-01,1948-03-01,1948-03-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-01-08-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-01-08,1949-01-08,1949-01-08,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1949-xinzhengxie-choubeihui-changwei-maxulun-categorized,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L1,L1,full_item_online,open,accepted
domestic:NLC:minmeng-yanlunji-1945-whole,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-10,1945-10,1945-10,month,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_10,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-16,1949-06-16,1949-06-16,day,L1,L1,surrogate_online,open,accepted
