page_id,document_id,doc_key,title,hit_type,page_label,page_url,text_length,text_excerpt,batch7_bucket,disposition_code,disposition_label,recommended_action,citation_eligible,reocr_priority,citation_ready,needs_human_review,review_status,ocr_engine,ocr_lines,image_path_resolved,image_exists,image_size_bytes,citation_ready_conflict,demote_citation_ready,priority_queue,audited_at
1777,1109,domestic-ocr/NLC:minmeng-wenxian-1946-alternate-front-ocr,《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）,domestic_ocr_pilot,03,https://commons.wikimedia.org/wiki/File:NLC511-027032013012333-19131_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf#page=03,38,民主同盟文獻 中國民主同盟總部編印 •中華民國三十五年十二月 -269929,Q3_OCR_SUSPECT,D4_COVER_TITLE,封面/版权/题名页短文本,结构保留；citation 禁止（可用作题名辅助）,no,0,,,,,,https:/commons.wikimedia.org/wiki/File:NLC511-027032013012333-19131_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf#page=03,no,,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
1779,1110,domestic-ocr/NLC:minmeng-yanlunji-1945-front-ocr,《中國民主同盟言論集》1945年选编前页（OCR试点）,domestic_ocr_pilot,02,https://commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf#page=02,33,上海图书馆藏书 A541 212 0019 9602B 香姐 华D,Q3_OCR_SUSPECT,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,,,,,,https:/commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf#page=02,no,,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
1780,1110,domestic-ocr/NLC:minmeng-yanlunji-1945-front-ocr,《中國民主同盟言論集》1945年选编前页（OCR试点）,domestic_ocr_pilot,03,https://commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf#page=03,67,明中選編而成集特此聲用 中國民主同盟機閣報民主居周第期至第七 本書各文均係由九四五年十月日發刊之 y 文社 香简理 華D 459509,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,,,,,,https:/commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf#page=03,no,,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
18447,1242,domestic-page/SSID-13679264,《觀察》第三卷第一至十二期合订本,domestic_page_ocr,1,file://data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf#page=1,31,观察 一九四八年 第二一四十三七期 第五卷 第四五九期 第六卷,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,6,work/domestic/month_20260728/pages/SSID-13679264/images/page-0001.png,yes,883576,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
18656,1242,domestic-page/SSID-13679264,《觀察》第三卷第一至十二期合订本,domestic_page_ocr,210,file://data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf#page=210,59,·察觀。 12 方成 作揚可揚（刻木）人稼莊 一方诚 ATOM 待及不迫 (轉載WASHINGTON POST) 方成,Q3_OCR_SUSPECT,D5_AD_OR_CARTOON,广告/漫画/木刻页短文本,非政论正文；citation 默认禁止,no,0,0,1,unreadable,PaddleOCR 3.7.0,9,work/domestic/month_20260728/pages/SSID-13679264/images/page-0210.png,yes,1028891,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
16734,1289,domestic-page/NLC404-01J000514-72821,《光明報》1949 年2卷12期,domestic_page_ocr,1,file://data/domestic/press_scans/NLC404-01J000514-72821_光明報_1949年2卷12期.pdf#page=1,62,報明光 怎樣將革命進行到底 談台灣解放問題 我們對和平的態度 追悼馮裕芳同志特輯 卷 新 8233 報 明 光 版出日六 A,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,13,work/domestic/month_20260728/pages/NLC404-01J000514-72821/images/page-0001.png,yes,336936,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19583,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,237,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=237,76,冯玉祥、孙科宴请 政治协商会议中共代表 中共代表团昨午应冯玉祥委员长宴，晚间应孙院长宴，并交 换意见。 (原载1946年1月7日重庆《新华日报 208.,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,6,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0237.png,yes,62169,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19621,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,275,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=275,65,选。 四、释放政治犯：政治犯除汉奸及确有危害民国之行为者外， 分别予以释放。 (原载1946年1月11日重庆《中央日报) •246,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,5,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0275.png,yes,42860,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19943,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,597,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=597,71,空。民主同盟一向特别重视人民基本自由，而今竟有如此事件之 发生，诚为不可想象之事。 (原载1946年1月27日重庆《新华日报) * 568 •,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0597.png,yes,40898,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19955,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,609,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=609,66,七、国民党大多数贤良党员立刻起来肃清少数把持党务毁坏 党誉的反民主的败类！” (原载1946年2月13日重庆《新华日报) • 580,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0609.png,yes,41958,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
20011,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,665,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=665,38,秦邦宪 三月七日 (原载1946年3月10日重庆《新华日报》) •636 •,Q3_OCR_SUSPECT,D6_OCR_GARBLED,短文本质量不足（乱码或信息密度低）,重 OCR 或人工复核；citation 禁止,no,2,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0665.png,yes,26051,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20021,1290,domestic-page/SRC-088458899f,《中国民主同盟临时全国代表大会宣言》公开转录,domestic_page_ocr,675,file://data/domestic/sourcebooks/中国民主同盟临时全国代表大会宣言_公开转录.pdf#page=675,52,任务进行严重的奋斗。 (1946年3月18日) (原载1946年3月19日延安解放日报》) •646•.,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/SRC-088458899f/images/page-0675.png,yes,33087,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
18725,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,1,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=1,53,中国民主同盟 历史文献 中国民主同盟中央文史资料委员会编 中央社会主义学院 图书 ★藏书有 文史資料出版社,Q3_OCR_SUSPECT,D4_COVER_TITLE,封面/版权/题名页短文本,结构保留；citation 禁止（可用作题名辅助）,no,0,0,1,unreadable,PaddleOCR 3.7.0,7,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0001.png,yes,692116,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
18901,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,177,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=177,51,小组，协商具体解决办法，以免事态扩大，延长纠纷，影响全国 民主和平统一之进行。 舞 • 147 • x,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,5,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0177.png,yes,126377,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
18978,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,254,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=254,63,有应负责任之人，此则不能不向贵署（府）事先声明者也。敬此 专达，尚希查照。 此致 川康绥靖主任公署 四川省政府 • 224 •,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,6,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0254.png,yes,155167,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19097,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,373,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=373,73,员被捕久未获释，特请黄任之先生代表趋洽，务祈迅予分饬各地 官吏一律释放，而重人权，无任感荷。端此函达 敬颂 勋安 张澜 九月十三日 • 343 •,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,7,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0373.png,yes,174573,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19163,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,439,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=439,71,行动去争取。他以为这时候中国人民进步了，民盟也进步了，而 民盟就是要有进步，才能促使民主、和平、自由、独立的新中国 实现。 • 109 • 3,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,5,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0439.png,yes,160417,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
19241,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,517,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=517,54,伥的御用政客与反动文人，才会有别的不同的看法。切望全国人 民坚决的认清，不要被他们欺骗和蒙蔽了。 •187•,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0517.png,yes,148785,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
19251,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,527,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=527,57,不忍不向彼等大声急呼，促其注意制止今日驻中国美军之一切的 不智的行为，并改正美政府之盲目援蒋政策。 • 497 •,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0527.png,yes,146463,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
19310,1291,domestic-page/SRC-257bb7be70,《中国民主同盟历史文献 1941—1949》公开扫描,domestic_page_ocr,586,file://data/domestic/sourcebooks/中国民主同盟历史文献_1941-1949_公开扫描.pdf#page=586,72,彭泽民 中国农工民主党 李章达 中国人民救国会 谭平山 三民主义同志联合会 蔡廷锴 中国国民党民主促进会 陈其尤 中国致公党 C • 556 •,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,12,work/domestic/month_20260728/pages/SRC-257bb7be70/images/page-0586.png,yes,165057,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17507,1292,domestic-page/NLC511-027032016010761-42571,《中国民主同盟言论集》,domestic_page_ocr,2,file://data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf#page=2,32,上海图书馆藏书 A541 212 0019 9602B 香姐 D,Q3_OCR_SUSPECT,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/images/page-0002.png,yes,55376,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
17508,1292,domestic-page/NLC511-027032016010761-42571,《中国民主同盟言论集》,domestic_page_ocr,3,file://data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf#page=3,66,明中選編而成集特此聲用 中國民主同盟機關報民主居問第期至第七 本書各文均係由九四五年十月日發刊之 4 文社 香理 華D 459509,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,8,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/images/page-0003.png,yes,72322,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17511,1292,domestic-page/NLC511-027032016010761-42571,《中国民主同盟言论集》,domestic_page_ocr,6,file://data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf#page=6,59,只要不自殺停止內戰 快呼新團結 民主大同盟 外人亦尊重 救我主人翁老百姓 大平又大公 題贈民主星期刊 王 鑫炬 一型D,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,10,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/images/page-0006.png,yes,107220,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
17611,1292,domestic-page/NLC511-027032016010761-42571,《中国民主同盟言论集》,domestic_page_ocr,106,file://data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf#page=106,33,上海图书馆藏书 A541 212 0019 9602B 香姫 漢D,Q3_OCR_SUSPECT,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/images/page-0106.png,yes,49637,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
17719,1293,domestic-page/NLC416-01jh004281-12557,《民主同盟文獻》1946,domestic_page_ocr,107,file://data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf#page=107,64,事熊擴大延長糾紛影饗全國民主和平統一之進行 亟當遵循政治解決之途徑由政府召集政治協商會議之綜合小組協商具體解決辦法以免 一99一,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/images/page-0107.png,yes,91718,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17742,1293,domestic-page/NLC416-01jh004281-12557,《民主同盟文獻》1946,domestic_page_ocr,130,file://data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf#page=130,58,金國人民今天共同審門的目標！ 會這樣說來中國今天一定要有和平並且要用民主的方式來取得和平道就是中國民主同盟與 122,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/images/page-0130.png,yes,85252,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
17764,1293,domestic-page/NLC416-01jh004281-12557,《民主同盟文獻》1946,domestic_page_ocr,152,file://data/domestic/sourcebooks/NLC416-01jh004281-12557_民主同盟文獻_1946.pdf#page=152,64,井裁摩見觀為宰專布敬請政安 都代物高 解验张动单 張申府 黄炎培 梁漱溟 張東潔 中華民國三十五年八月三十一日 同啓 -144-,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,10,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/images/page-0152.png,yes,84554,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17791,1294,domestic-page/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,domestic_page_ocr,3,file://data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf#page=3,38,民主同盟文獻 中國民主同盟總部編印 ·中華民國三十五年十二月 -269929,Q3_OCR_SUSPECT,D4_COVER_TITLE,封面/版权/题名页短文本,结构保留；citation 禁止（可用作题名辅助）,no,0,0,1,unreadable,PaddleOCR 3.7.0,4,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/images/page-0003.png,yes,112051,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
17896,1294,domestic-page/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,domestic_page_ocr,108,file://data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf#page=108,65,事態擴大延長糾紛影響全國民主和平統一之進行。 亟當遵循政治解決之途徑由政府召集政治協商會議之綜合小組協商具體解決辦法以兔 一99一,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/images/page-0108.png,yes,44979,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17919,1294,domestic-page/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,domestic_page_ocr,131,file://data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf#page=131,60,全國人民今天共同奮門的目標！ 會！這樣說來中國今天一定要有和平並且要用民主的方式來取得和平這就是中國民主同盟與 122一,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/images/page-0131.png,yes,38930,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
17941,1294,domestic-page/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,domestic_page_ocr,153,file://data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf#page=153,62,井裁奪見覆爲幸專布敬請政安 章沈 伯鈞 鈞儒 跟程类我 解代 项来微核强 中華民國三十五年八月三十一日 同啓 r —144—,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,0,1,unreadable,PaddleOCR 3.7.0,11,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/images/page-0153.png,yes,40958,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
20285,1320,domestic-ocr/S3:domestic:NLC:minxian-v1n1-1944-05-16,《民憲》第一卷第一期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85442/ocr/page-0001.ocr.md#text,42,年 第 卷 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85442/ocr/page-0001.ocr.md,yes,1005,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20287,1321,domestic-ocr/S3:domestic:NLC:minxian-v1n6-1944-08-15,《民憲》第一卷第六期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85447/ocr/page-0001.ocr.md#text,44,年 第 卷 第 6 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85447/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20289,1322,domestic-ocr/S3:domestic:NLC:minxian-v1n9-1944-11-20,《民憲》第一卷第九期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85450/ocr/page-0001.ocr.md#text,44,年 第 卷 9 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85450/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20335,1347,domestic-ocr/S3:domestic:NLC:minxian-v1n10-1944-12-20,《民憲》第一卷第十期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85451/ocr/page-0001.ocr.md#text,45,年 第 卷 10 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85451/ocr/page-0001.ocr.md,yes,1028,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20372,1364,domestic-ocr/S3:domestic:NLC:minxian-85443-1944-05-01,《民憲》第一卷第二期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85443/ocr/page-0001.ocr.md#text,44,年 第 卷 2 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85443/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20374,1365,domestic-ocr/S3:domestic:NLC:minxian-85444-1944-06-15,《民憲》第一卷第三期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85444/ocr/page-0001.ocr.md#text,44,年 第 卷 3 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85444/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20376,1366,domestic-ocr/S3:domestic:NLC:minxian-85445-1944-06-30,《民憲》第一卷第四期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85445/ocr/page-0001.ocr.md#text,42,年 第 卷 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85445/ocr/page-0001.ocr.md,yes,1005,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20378,1367,domestic-ocr/S3:domestic:NLC:minxian-85446-1944-07-16,《民憲》第一卷第五期,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-00J001436-85446/ocr/page-0001.ocr.md#text,44,年 第 卷 5 第 期 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,0,1,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-00J001436-85446/ocr/page-0001.ocr.md,yes,1026,no,no,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
