id,candidate_id,title,creator,document_date,document_type,repository_code,repository_name,collection_name,archive_fonds,archive_series,archive_file,archive_item,catalog_reference,catalog_reference_status,source_url,source_url_role,access_mode,access_note,medium,online_availability,rights_status,reuse_rights,rights_basis,copy_allowed,authenticity_level_proposed,relevance_grade_proposed,event_tags,person_tags,place_tags,evidence_note,evidence_type,evidence_locator,uncertainty_note,checked_at,checked_by,review_status,review_note,reviewed_at,reviewed_by,check_outcome,inserted_at,authenticity_level_accepted,relevance_grade_accepted,ingested_document_id
27,domestic:SAAC:1949-09-21-07,中国人民政治协商会议第一届全体会议主席团第一次会议纪要,中国人民政治协商会议第一届全体会议主席团,1949-09-21,会议纪要,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_20,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_20.html,item_surrogate,open,官方专题页含会议纪要影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""会议组织""]","[""张澜"", ""黄炎培""]","[""北平""]",中央档案馆官方专题具体会议纪要条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
28,domestic:SAAC:1949-09-22-01,谭平山关于中国人民政治协商会议筹备会第二小组工作的报告,谭平山,1949-09-22,工作报告,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_23,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_23.html,item_surrogate,open,官方专题页含报告影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""政协筹备""]","[""谭平山""]","[""北平""]",中央档案馆官方专题具体报告条目，题名、形成者和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
29,domestic:SAAC:1949-09-22-02,周恩来关于中国人民政治协商会议共同纲领草案的起草经过及其特点的报告,周恩来,1949-09-22,会议报告,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_24,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_24.html,item_surrogate,open,官方专题页含报告影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""共同纲领""]","[""周恩来""]","[""北平""]",中央档案馆官方专题具体报告条目，题名、形成者和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
30,domestic:SAAC:1949-09-23-01,中国人民政治协商会议第一届全体会议第三天会议记录,中国人民政治协商会议第一届全体会议,1949-09-23,会议记录,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_39,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_39.html,item_surrogate,open,官方专题页含会议记录影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""民主党派发言""]","[""李济深"", ""张澜""]","[""北平""]",中央档案馆官方专题具体会议记录条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
31,domestic:SAAC:1949-09-25-01,中国人民政治协商会议组织法草案整理委员会第一次会议记录,中国人民政治协商会议组织法草案整理委员会,1949-09-25,委员会会议记录,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_50,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_50.html,item_surrogate,open,官方专题页含会议记录影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""政协组织法""]","[""谭平山""]","[""北平""]",中央档案馆官方专题具体委员会会议记录条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
32,domestic:SAAC:1949-09-26-01,毛泽东给周恩来的信,毛泽东,1949-09-26,书信,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_56,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_56.html,item_surrogate,open,官方专题页含信件影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""建国筹备""]","[""毛泽东"", ""周恩来""]","[""北平""]",中央档案馆官方专题具体书信条目，形成者、收信人和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
33,domestic:SAAC:1949-09-27-01,中国人民政治协商会议第一届全体会议通过的《中国人民政治协商会议组织法》,中国人民政治协商会议第一届全体会议,1949-09-27,正式会议文件,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_58,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_58.html,item_surrogate,open,官方专题页含正式文件影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""政协组织法""]","[""张澜"", ""黄炎培"", ""沈钧儒""]","[""北平""]",中央档案馆官方专题具体正式会议文件条目，题名和通过日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
34,domestic:SAAC:1949-09-27-02,中国人民政治协商会议第一届全体会议通过的《中华人民共和国中央人民政府组织法》,中国人民政治协商会议第一届全体会议,1949-09-27,正式会议文件,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_59,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_59.html,item_surrogate,open,官方专题页含正式文件影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""中央人民政府组织法""]","[""张澜"", ""黄炎培""]","[""北平""]",中央档案馆官方专题具体正式会议文件条目，题名和通过日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
35,domestic:SAAC:1949-09-28-01,中国人民政治协商会议共同纲领草案整理委员会会议记录,中国人民政治协商会议共同纲领草案整理委员会,1949-09-28,委员会会议记录,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_65,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_65.html,item_surrogate,open,官方专题页含会议记录影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""共同纲领""]","[""周恩来"", ""张澜""]","[""北平""]",中央档案馆官方专题具体委员会会议记录条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
36,domestic:SAAC:1949-09-29-01,中国人民政治协商会议第一届全体会议通过的《中国人民政治协商会议共同纲领》,中国人民政治协商会议第一届全体会议,1949-09-29,正式会议文件,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_68,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_68.html,item_surrogate,open,官方专题页含正式文件影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""共同纲领""]","[""张澜"", ""黄炎培"", ""沈钧儒""]","[""北平""]",中央档案馆官方专题具体正式文件条目，题名和通过日期明确，是新政协建国文件核心记录。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
37,domestic:SAAC:1949-09-29-02,中国人民政治协商会议第一届全体会议第七天会议记录,中国人民政治协商会议第一届全体会议,1949-09-29,会议记录,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_71,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_71.html,item_surrogate,open,官方专题页含会议记录影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""共同纲领""]","[""张澜"", ""黄炎培""]","[""北平""]",中央档案馆官方专题具体会议记录条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
38,domestic:SAAC:1949-09-30-01,中国人民政治协商会议第一届全体会议宣言（草案）,中国人民政治协商会议第一届全体会议,1949-09-30,会议文件草案,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_80,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_80.html,item_surrogate,open,官方专题页含文件草案影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""建国宣言""]","[""张澜"", ""黄炎培""]","[""北平""]",中央档案馆官方专题具体文件草案条目，题名和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
39,domestic:SAAC:1949-09-30-02,中国人民政治协商会议第一届全体会议全国委员会委员名单,中国人民政治协商会议第一届全体会议,1949-09-30,委员会委员名册,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_82,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_82.html,item_surrogate,open,官方专题页含名单影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,core,"[""1949第一届政协"", ""全国委员会""]","[""张澜"", ""黄炎培"", ""沈钧儒""]","[""北平""]",中央档案馆官方专题具体委员名单条目，题名和日期明确，可用于核验民盟代表进入政协全国委员会情况。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,core,
40,domestic:SAAC:1949-09-30-03,朱德在中国人民政治协商会议第一届全体会议上致闭幕词,朱德,1949-09-30,闭幕词,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_84,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_84.html,item_surrogate,open,官方专题页含闭幕词影像入口,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协"", ""会议闭幕""]","[""朱德"", ""张澜""]","[""北平""]",中央档案馆官方专题具体闭幕词条目，题名、形成者和日期明确。,digital_image,条目页标题、日期和图片,公开页未显示完整档号和页码。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:54:44,L1,related,
41,domestic:SAAC:1949-index-c01,中国人民政治协商会议第一届全体会议会场,中国人民政治协商会议第一届全体会议,1949-09-21,照片,SAAC,中央档案馆,从五一口号到开国大典档案文献专题,,,,,saac:gqzt:content/05/05_01,verified,https://www.saac.gov.cn/daj/gqzt/content/05/05_01.html,item_surrogate,open,国家档案局官方具体条目页可访问，含公开图片入口；完整档号待补,hybrid,surrogate_online,public,citation_only,国家档案局专题页面规则待核对,unknown,L1,related,"[""1949第一届政协""]","[""张澜"", ""黄炎培""]","[""北平""]",国家档案局官方具体条目页可访问，题名和形成日期明确，并提供公开图片入口；暂按官方影印/数字替身候选处理。,digital_image,具体条目页标题、日期和图片入口,公开页未显示完整全宗号、案卷号和页码，影像文字与复制权利仍待人工核验。,2026-07-18,codex,accepted,2026-08-02 降级 lead_only：surrogate_online 无可采集全文，仅线索登记；未真正进入 documents/pages，不再计入已收集。,2026-07-18,codex,lead_only,2026-07-18 06:58:13,L1,related,
