id,doc_key,title,date_guess,url,hit_type,ingested_candidate_id,volume_title,volume_id,doc_id,doc_number,class_grade,class_score,class_needs_review,class_reason,source_type,source_registry_id,source_title,source_origin_url,source_local_path,sub_count,prov_count
1080,domestic-ocr/NLC:minxian-1944-v1n2-contents-ocr,《民憲》第一卷第二期目录页（OCR试点）,1944-05-01,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85443_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%8C%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n2-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n2-contents-ocr,《民憲》第一卷第二期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85443_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%8C%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85443_民憲_第一卷第二期.pdf,1,0
1081,domestic-ocr/NLC:minxian-1944-v1n3-contents-ocr,《民憲》第一卷第三期目录页（OCR试点）,1944-06-15,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85444_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%89%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n3-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n3-contents-ocr,《民憲》第一卷第三期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85444_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%89%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85444_民憲_第一卷第三期.pdf,1,0
1082,domestic-ocr/NLC:minxian-1944-v1n4-contents-ocr,《民憲》第一卷第四期目录页（OCR试点）,1944-06-30,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85445_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%9B%9B%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n4-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n4-contents-ocr,《民憲》第一卷第四期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85445_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%9B%9B%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85445_民憲_第一卷第四期.pdf,1,0
1083,domestic-ocr/NLC:minxian-1944-v1n5-contents-ocr,《民憲》第一卷第五期目录页（OCR试点）,1944-07-16,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85446_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%94%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n5-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n5-contents-ocr,《民憲》第一卷第五期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85446_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%BA%94%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85446_民憲_第一卷第五期.pdf,1,0
1084,domestic-ocr/NLC:guangmingbao-1946-issue11-anti-one-party-constitution-ocr,《光明報》新十一號〈反對一黨獨裁的憲法！〉正文首页（OCR试点）,1946-09-13,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-23806_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B411%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue11-anti-one-party-constitution-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue11-anti-one-party-constitution-ocr,《光明報》新十一號〈反對一黨獨裁的憲法！〉正文首页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-23806_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B411%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-23806_光明報_1946年11期.pdf,1,0
1085,domestic-ocr/NLC:guangmingbao-1946-issue3-double-ten-task-ocr,《光明報》新三號〈為完成雙十節的歷史任務而奮鬥〉首页（OCR试点）,1946-10-08,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10424_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B43%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue3-double-ten-task-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue3-double-ten-task-ocr,《光明報》新三號〈為完成雙十節的歷史任務而奮鬥〉首页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10424_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B43%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10424_光明報_1946年3期.pdf,1,0
1086,domestic-ocr/NLC:guangmingbao-1946-issue1-front-ocr,《光明報》新一號首版（OCR试点）,1946-09-18,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue1-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue1-front-ocr,《光明報》新一號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10834_光明報_1946年1期.pdf,1,0
1087,domestic-ocr/NLC:guangmingbao-1946-issue2-front-ocr,《光明報》新二號首版（OCR试点）,1946-09-28,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue2-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue2-front-ocr,《光明報》新二號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10835_光明報_1946年2期.pdf,1,0
1088,domestic-ocr/NLC:guangmingbao-1946-issue4-front-ocr,《光明報》新四號首版（OCR试点）,1946-10-18,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue4-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue4-front-ocr,《光明報》新四號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10425_光明報_1946年4期.pdf,1,0
1089,domestic-ocr/NLC:guangmingbao-1946-issue5-front-ocr,《光明報》新五號首版（OCR试点）,1946-10-28,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10426_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B45%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue5-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue5-front-ocr,《光明報》新五號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10426_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B45%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10426_光明報_1946年5期.pdf,1,0
1090,domestic-ocr/NLC:guangmingbao-1946-issue6-front-ocr,《光明報》新六號首版（OCR试点）,1946-11-08,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue6-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue6-front-ocr,《光明報》新六號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10427_光明報_1946年6期.pdf,1,0
1091,domestic-ocr/NLC:guangmingbao-1946-issue7-front-ocr,《光明報》新七號首版（OCR试点）,1946-11-18,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue7-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue7-front-ocr,《光明報》新七號首版（OCR试点）,https://commons.wikimedia.org/wiki/Special:FilePath/NLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10428_光明報_1946年7期.pdf,1,0
1092,domestic-ocr/NLC:dagangbao-1947-11-04-full-ocr,《大剛報》1947年11月4日全版扫描（OCR试点）,1947-11-04,https://commons.wikimedia.org/wiki/File:NLC1080-00N001037-7604_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8804%E6%97%A5.pdf,domestic_ocr_pilot,,《大剛報》,MMHIST,NLC:dagangbao-1947-11-04-full-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:dagangbao-1947-11-04-full-ocr,《大剛報》1947年11月4日全版扫描（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC1080-00N001037-7604_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8804%E6%97%A5.pdf,data/domestic/press_scans/NLC1080-00N001037-7604_大剛報_1947年11月04日.pdf,4,0
1093,domestic-ocr/NLC:dagangbao-1947-11-06-full-ocr,《大剛報》1947年11月6日全版扫描（OCR试点）,1947-11-06,https://commons.wikimedia.org/wiki/File:NLC1080-00N001037-7606_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8806%E6%97%A5.pdf,domestic_ocr_pilot,,《大剛報》,MMHIST,NLC:dagangbao-1947-11-06-full-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:dagangbao-1947-11-06-full-ocr,《大剛報》1947年11月6日全版扫描（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC1080-00N001037-7606_%E5%A4%A7%E5%89%9B%E5%A0%B1_1947%E5%B9%B411%E6%9C%8806%E6%97%A5.pdf,data/domestic/press_scans/NLC1080-00N001037-7606_大剛報_1947年11月06日.pdf,4,0
1094,domestic-ocr/NLC:minxian-1944-v1n7-contents-ocr,《民憲》第一卷第七期目录页（OCR试点）,1944-09-10,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85448_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%83%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n7-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n7-contents-ocr,《民憲》第一卷第七期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85448_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E4%B8%83%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85448_民憲_第一卷第七期.pdf,1,0
1095,domestic-ocr/NLC:minxian-1944-v1n8-contents-ocr,《民憲》第一卷第八期目录页（OCR试点）,1944-10-12,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85449_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%85%AB%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1944-v1n8-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1944-v1n8-contents-ocr,《民憲》第一卷第八期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85449_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%85%AB%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85449_民憲_第一卷第八期.pdf,1,0
1096,domestic-ocr/NLC:minxian-1945-v1n11-contents-ocr,《民憲》第一卷第十一期目录页（OCR试点）,1945-01-15,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85452_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%B8%80%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1945-v1n11-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1945-v1n11-contents-ocr,《民憲》第一卷第十一期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85452_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%B8%80%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85452_民憲_第一卷第十一期.pdf,1,0
1097,domestic-ocr/NLC:minxian-1945-v1n12-contents-ocr,《民憲》第一卷第十二期目录页（OCR试点）,1945-02-25,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85453_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%BA%8C%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1945-v1n12-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1945-v1n12-contents-ocr,《民憲》第一卷第十二期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85453_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%B8%80%E5%8D%B7%E7%AC%AC%E5%8D%81%E4%BA%8C%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85453_民憲_第一卷第十二期.pdf,1,0
1098,domestic-ocr/NLC:minxian-1945-v2n1-contents-ocr,《民憲》第二卷第一期目录页（OCR试点）,1945-05-15,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85454_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%8D%B7%E7%AC%AC%E4%B8%80%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1945-v2n1-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1945-v2n1-contents-ocr,《民憲》第二卷第一期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85454_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%8D%B7%E7%AC%AC%E4%B8%80%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85454_民憲_第二卷第一期.pdf,1,0
1099,domestic-ocr/NLC:minxian-1945-v2n2-contents-ocr,《民憲》第二卷第二期目录页（OCR试点）,1945-06-13,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85455_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%8D%B7%E7%AC%AC%E4%BA%8C%E6%9C%9F.pdf,domestic_ocr_pilot,,《民憲》,MMHIST,NLC:minxian-1945-v2n2-contents-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minxian-1945-v2n2-contents-ocr,《民憲》第二卷第二期目录页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-00J001436-85455_%E6%B0%91%E6%86%B2_1944%E2%80%931945%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%8D%B7%E7%AC%AC%E4%BA%8C%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-00J001436-85455_民憲_第二卷第二期.pdf,1,0
1100,domestic-ocr/NLC:guangmingbao-1941-index-list-ocr,1941年《光明報》香港工运剪报索引清单（OCR导航）,1941,https://commons.ln.edu.hk/profmkchan_indexlist/14/,domestic_ocr_pilot,,《光明報》／香港工运剪报索引,MMHIST,NLC:guangmingbao-1941-index-list-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1941-index-list-ocr,1941年《光明報》香港工运剪报索引清单（OCR导航）,https://commons.ln.edu.hk/profmkchan_indexlist/14/,data/domestic/press_scans/LNU_PROFMKCHAN_INDEXLIST_14_光明報_1941.pdf,2,0
1101,domestic-ocr/NLC:guangmingbao-1946-issue9-front-ocr,《光明報》新九號首版（OCR试点）,1946-08-20,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10430_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B49%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue9-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue9-front-ocr,《光明報》新九號首版（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10430_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B49%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10430_光明報_1946年9期.pdf,1,0
1102,domestic-ocr/NLC:guangmingbao-1946-issue10-front-ocr,《光明報》新十號首版（OCR试点）,1946-08-28,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10431_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B410%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1946-issue10-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1946-issue10-front-ocr,《光明報》新十號首版（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10431_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B410%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10431_光明報_1946年10期.pdf,1,0
1103,domestic-ocr/NLC:guangmingbao-1947-issue20-front-ocr,《光明報》新二十號首版（OCR试点）,1947-06-23,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10459_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B420%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1947-issue20-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1947-issue20-front-ocr,《光明報》新二十號首版（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10459_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B420%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10459_光明報_1947年20期.pdf,1,0
1104,domestic-ocr/NLC:guangmingbao-1947-issue21-front-ocr,《光明報》新二十一號首版（OCR试点）,1947-07-05,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B421%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1947-issue21-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1947-issue21-front-ocr,《光明報》新二十一號首版（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B421%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10460_光明報_1947年21期.pdf,1,0
1105,domestic-ocr/NLC:guangmingbao-1947-issue22-front-ocr,《光明報》新二十二號首版（OCR试点）,1947-08-01,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,domestic_ocr_pilot,,《光明報》,MMHIST,NLC:guangmingbao-1947-issue22-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:guangmingbao-1947-issue22-front-ocr,《光明報》新二十二號首版（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000514-10483_光明報_1947年22期.pdf,1,0
1106,domestic-ocr/NLC:observer-1947-v3n11-selected-ocr,《觀察》第三卷第十一期高价值页（OCR试点）,1947-11-08,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000332-6817_%E8%A7%80%E5%AF%9F_1947%E5%B9%B43%E5%8D%B711%E6%9C%9F.pdf,domestic_ocr_pilot,,《觀察》,MMHIST,NLC:observer-1947-v3n11-selected-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:observer-1947-v3n11-selected-ocr,《觀察》第三卷第十一期高价值页（OCR试点）,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000332-6817_%E8%A7%80%E5%AF%9F_1947%E5%B9%B43%E5%8D%B711%E6%9C%9F.pdf,data/domestic/press_scans/NLC404-01J000332-6817_观察_1947年3卷11期.pdf,4,0
1107,domestic-ocr/NLC:dagongbao-shanghai-1947-11-06-page2-ocr,《大公報》上海版1947年11月6日第2版民盟消息（OCR试点）,1947-11-06,http://tk.dhcdb.com.tw/tknewsc/tknewskm?@@1,domestic_ocr_pilot,,《大公報》上海版,MMHIST,NLC:dagongbao-shanghai-1947-11-06-page2-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:dagongbao-shanghai-1947-11-06-page2-ocr,《大公報》上海版1947年11月6日第2版民盟消息（OCR试点）,http://tk.dhcdb.com.tw/tknewsc/tknewskm?@@1,data/domestic/press_scans/NLC_大公報_上海版_1947-11-06_第2版_完整影像_试用数据库.pdf,1,0
1108,domestic-ocr/NLC:dagongbao-tianjin-1947-11-06-page2-ocr,《大公報》天津版1947年11月6日第2版民盟解散消息（OCR试点）,1947-11-06,http://tk.dhcdb.com.tw/tknewsc/tknewskm?@@1,domestic_ocr_pilot,,《大公報》天津版,MMHIST,NLC:dagongbao-tianjin-1947-11-06-page2-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:dagongbao-tianjin-1947-11-06-page2-ocr,《大公報》天津版1947年11月6日第2版民盟解散消息（OCR试点）,http://tk.dhcdb.com.tw/tknewsc/tknewskm?@@1,data/domestic/press_scans/NLC_大公報_天津版_1947-11-06_第2版_完整影像_试用数据库.pdf,1,0
1109,domestic-ocr/NLC:minmeng-wenxian-1946-alternate-front-ocr,《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）,1946-12,https://commons.wikimedia.org/wiki/File:NLC511-027032013012333-19131_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,domestic_ocr_pilot,,《民主同盟文獻》,MMHIST,NLC:minmeng-wenxian-1946-alternate-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minmeng-wenxian-1946-alternate-front-ocr,《民主同盟文獻》1946年官方汇编交替扫描前页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC511-027032013012333-19131_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf,data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf,3,0
1110,domestic-ocr/NLC:minmeng-yanlunji-1945-front-ocr,《中國民主同盟言論集》1945年选编前页（OCR试点）,1945-10,https://commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf,domestic_ocr_pilot,,《中國民主同盟言論集》,MMHIST,NLC:minmeng-yanlunji-1945-front-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:minmeng-yanlunji-1945-front-ocr,《中國民主同盟言論集》1945年选编前页（OCR试点）,https://commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf,data/domestic/sourcebooks/NLC511-027032016010761-42571_中国民主同盟言论集.pdf,3,0
1111,domestic-ocr/NLC:observer-1947-v3n11-bound-selected-ocr,《觀察》第三卷第十一期合订本高价值页（OCR试点）,1947-11-08,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%80%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,domestic_ocr_pilot,,《觀察》合订本,MMHIST,NLC:observer-1947-v3n11-bound-selected-ocr,,,,,,domestic_ocr_pilot,domestic-ocr:NLC:observer-1947-v3n11-bound-selected-ocr,《觀察》第三卷第十一期合订本高价值页（OCR试点）,https://commons.wikimedia.org/wiki/File:SSID-13679264_%E8%A7%80%E5%AF%9F_%E7%AC%AC3%E5%8D%B7%E7%AC%AC1-12%E6%9C%9F.pdf,data/domestic/press_scans/SSID-13679264_观察_第3卷第1-12期.pdf,5,0
