id,source_type,source_id,title,origin_url,local_path
374,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-pass-the-test-hu-sheng,過關,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
375,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-liwen-anniversary-qian,李聞週年祭,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
376,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-painful-memorial-chen,沉痛紀念鄒李聞陶四先生,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
377,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-mourn-and-spur-song,悼念逝者，鞭策自己,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
378,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-dare-not-forget-chen,不敢忘,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
379,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-dictators-killed-them-ye,是獨裁者殺死了他們！,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
380,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-gongpu-rest-in-peace-simu,公樸，安眠吧！,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
381,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-one-falls-thousands-rise-lu,一個倒下去千百個起來,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
382,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-history-essays-shen-gong,讀史隨筆,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
383,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-shantou-black-terror,汕頭的黑色恐怖,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
384,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue22-meixian-recent-look,梅縣近貌,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,
385,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue01-shen-zhiyuan-minmeng-current-situation-proposal,民盟对当前时局的主张,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,
386,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue01-liu-simou-youth-degeneration,青年的堕落,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,
387,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue02-huang-yaomian-us-imperialism-china,美帝國主義對中國的侵略,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,
388,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue04-yang-bokai-jiang-jieshi-speech-review,評蔣介石先生最近講詞,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,
389,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue04-di-chaobai-us-basic-attitude,我們對美國的基本態度,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,
390,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue07-shen-zhiyuan-truce-statement-review,評蔣主席的停戰令和時局聲明,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,
391,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue07-qian-jiaju-unequal-treaty,不平等待遇的新條約,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,
392,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue8-zhang-tiesheng-republican-withdraw-us-diplomacy,共和黨勝利後的美國外交,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10429_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B48%E6%9C%9F.pdf,
393,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue8-qiu-xini-guangdong-shengtianli,廣東聖天里,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10429_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B48%E6%9C%9F.pdf,
394,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue06-editorial-pcc-ten-months,從政協決議成立到今天已十個月了,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,
395,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue06-shen-zhiyuan-truce-statement-review,評蔣主席的停戰令和時局聲明,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,
396,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1946-issue06-qian-jiaju-unequal-treaty,不平等待遇的新條約,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,
397,domestic_page_ocr,s3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,https://commons.wikimedia.org/wiki/File:NLC511-027032016010761-42571_%E4%B8%AD%E5%9C%8B%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E8%A8%80%E8%AB%96%E9%9B%86.pdf,
398,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue13-our-attitude-editorial,我們的態度,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,
399,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-opening,民盟張瀾主席在一屆二中全會開幕講詞,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,
400,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-closing,民盟二中全會張瀾主席閉幕詞,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,
401,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue13-plenum-clippings,民盟二中全會剪影輯,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,
402,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,政協決議一週年,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,
403,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,民盟二中全會政治報告全文,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,
404,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,我對於民盟二中全會的觀感,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,
405,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,二中全會的收穫,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,
406,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,民盟的任務更繁重了,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,
407,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,政協決議與政協路線,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,
408,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,李濟深將軍對時局意見,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,
409,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,中國民主同盟對時局宣言,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,
410,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,響應李濟深先生對時局主張,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,
411,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,莫斯科會議應該討論中國問題,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,
412,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,老百姓是再也不能忍耐了,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,
413,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,民盟南總支部招待中外記者誌詳,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,
414,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,民盟南總支部申明態度——主任委員彭澤民發表書面談話,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,
415,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue21-critique-dictatorship-new-policy-editorial,評獨裁派的所謂「新政策」,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_光明報_1947年21期.pdf,
416,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,中間路線沒有現實的根據,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_光明報_1947年21期.pdf,
417,domestic_public_web,domestic-web:DL-20260802-008,和平建国纲领,https://zh.wikisource.org/zh-hans/和平建国纲领,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-008_ws_peace_building_program_1946.html
418,domestic_public_web,domestic-web:DL-20260802-009,《民主运动的生力军》——《解放日报》1941年10月28日社论,https://zh.wikisource.org/zh-hans/民主運動的生力軍,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-009_ws_democratic_movement_editorial_1941.html
419,domestic_public_web,domestic-web:DL-20260802-010,政治协商会议国民大会问题决议案,https://zh.wikisource.org/zh/政治协商会议国民大会问题决议案,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-010_ws_pcc_national_assembly_resolution_1946.html
420,domestic_public_web,domestic-web:DL-20260802-011,政治协商会议改组政府案,https://zh.wikisource.org/zh/政治协商会议改组政府案,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-011_ws_pcc_government_reorganization_1946.html
421,domestic_public_web,domestic-web:DL-20260802-012,周恩来与第一届人民政协会议的召开,https://www.mmzy.org.cn/mobile/NPC2025/Content.aspx?ArticleId=150104&ColumnId=2698,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-012_mmzy_lead.html
422,domestic_public_web,domestic-web:DL-20260802-013,民盟第十三届中央委员会现任领导机构名单（mmzy.org.cn 民盟中央官方，2026）,https://www.mmzy.org.cn/mmgk/1186/default.aspx,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-013_mmc_lingdao_jiegou_2026.html
423,domestic_public_web,domestic-web:DL-20260802-014,中国民主同盟章程（mmzy.org.cn 民盟中央官方最新版）,https://www.mmzy.org.cn/mmgk/zhangcheng/default.aspx,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-014_mmc_zhangcheng_latest.html
424,domestic_public_web,domestic-web:DL-20260802-015,中国民主同盟组织结构（mmzy.org.cn 民盟中央官方）,https://www.mmzy.org.cn/mmgk/1162/default.aspx,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-015_mmc_zuzhi_jiegou.html
425,domestic_public_web,domestic-web:DL-20260802-016,九三学社1947年大事记,https://www.93.gov.cn/lshm-dsj/250156.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-016_93js_lead_1947.html
426,domestic_public_web,domestic-web:DL-20260802-017,历史的必然 郑重的选择——中共中央发布“五一口号”的历史由来,https://www.93.gov.cn/xwjc-ddhzdt/208807.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-017_93js_lead.html
427,domestic_public_web,domestic-web:DL-20260802-018,九三学社成立（1945-09-03 民主科学座谈会 → 1946-05-04 改名九三学社）,https://www.93.gov.cn,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-018_93_93_gov_cn_history_1945_chongqing.html
428,domestic_public_web,domestic-web:DL-20260802-019,中国农工民主党（前身中国国民党临时行动委员会）成立（1930-08-09 上海淡水路）,http://www.ngd.org.cn/gs/jj/index.htm,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-019_ngd_ngd_org_cn_history_1930_shanghai.html
429,domestic_public_web,domestic-web:DL-20260802-020,中国农工党中央简介（ngd.org.cn，1930-08-09 邓演达上海一干会议成立）,http://www.ngd.org.cn/gs/jj/index.htm,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-020_ngd_website_jianjie_anchor.html
430,domestic_public_web,domestic-web:DL-20260802-021,《解放前的农工党》（农工党中央 ngd.org.cn 党史专题 + 精彩画卷）,http://www.ngd.org.cn/jczt/jwklngdlsmjz/mjzjchj/32591.htm,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-021_ngd_jie_fang_qian_jiao_tuan_ji_fengyun.html
431,domestic_public_web,domestic-web:DL-20260802-022,台湾民主自治同盟成立（台盟 1947-11-12 香港，响应二二八事件）,https://www.taimeng.org.cn,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-022_tm_taimeng_org_cn_history_1947_hongkong.html
432,domestic_public_web,domestic-web:DL-20260802-023,台盟中央简介（taimeng.org.cn/tmly/tmjj/，1947-11-12 香港成立，响应二二八事件）,http://www.taimeng.org.cn/tmly/tmjj/,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-023_tm_tmly_tmjj_jianyao_1947.html
433,domestic_public_web,domestic-web:DL-20260802-024,台盟中央章程（taimeng.org.cn/tmly/tmzc/，最新版本）,http://www.taimeng.org.cn/tmly/tmzc/,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-024_tm_tmly_tmzc_zhangcheng.html
434,domestic_public_web,domestic-web:DL-20260802-025,毛泽东给李济深、沈钧儒电报（1948-05-01）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-025_saac_51koukou_p01_dde04.html
435,domestic_public_web,domestic-web:DL-20260802-026,沈钧儒、谭平山等给毛泽东电报（1948-10-01）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-026_saac_51koukou_p01_dde07.html
436,domestic_public_web,domestic-web:DL-20260802-027,中央关于邀请张澜、黄炎培北上的电报（1949-01-20）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-027_saac_51koukou_p01_dde13.html
437,domestic_public_web,domestic-web:DL-20260802-028,56 名民主人士贺电及毛泽东、朱德复电（1949-02-01 至 02）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-028_saac_51koukou_p01_dde14.html
438,domestic_public_web,domestic-web:DL-20260802-029,毛泽东给宋庆龄的信（1949-06-19）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-029_saac_51koukou_p01_dde20.html
439,domestic_public_web,domestic-web:DL-20260802-030,周恩来给宋庆龄的信（1949-06-21）,https://www.saac.gov.cn/daj/gqzt/01.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-030_saac_51koukou_p01_dde21.html
440,domestic_public_web,domestic-web:DL-20260802-031,政协一届全体会议单位及代表名单（1949-09-21）,https://www.saac.gov.cn/daj/gqzt/05-1.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-031_saac_51koukou_p05_dde02.html
441,domestic_public_web,domestic-web:DL-20260802-032,张澜在政协一届全体会议上讲话（1949-09-21，民盟主席）,https://www.saac.gov.cn/daj/gqzt/05-1.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-032_saac_51koukou_p05_dde11.html
442,domestic_public_web,domestic-web:DL-20260802-033,宋庆龄在政协一届全体会议上讲话（1949-09-21，特邀代表）,https://www.saac.gov.cn/daj/gqzt/05-1.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-033_saac_51koukou_p05_dde10.html
443,domestic_public_web,domestic-web:DL-20260802-034,何香凝、陈毅、黄炎培在政协一届全体会议上讲话照片（1949-09-21）,https://www.saac.gov.cn/daj/gqzt/05-1.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-034_saac_51koukou_p05_dde16.html
444,domestic_public_web,domestic-web:DL-20260802-035,司徒美堂在政协一届全体会议上讲话（1949-09-21，华侨代表）,https://www.saac.gov.cn/daj/gqzt/05-1.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-035_saac_51koukou_p05_dde15.html
445,domestic_public_web,domestic-web:DL-20260802-036,新政治协商会议筹备会各小组开会概要（1949-06 至 07）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-036_saac_51koukou_p02_dde01_f1.html
446,domestic_public_web,domestic-web:DL-20260802-037,新政治协商会议筹备会关于各小组工作的报告（1949-08-23）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-037_saac_51koukou_p02_dde02_f1.html
447,domestic_public_web,domestic-web:DL-20260802-038,新政协筹备会第一小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-038_saac_51koukou_p02_dde03_f1.html
448,domestic_public_web,domestic-web:DL-20260802-039,新政协筹备会第二小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-039_saac_51koukou_p02_dde04_f1.html
449,domestic_public_web,domestic-web:DL-20260802-040,新政协筹备会第三小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-040_saac_51koukou_p02_dde05_f1.html
450,domestic_public_web,domestic-web:DL-20260802-041,新政协筹备会第四小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-041_saac_51koukou_p02_dde06_f1.html
451,domestic_public_web,domestic-web:DL-20260802-042,新政协筹备会第五小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-042_saac_51koukou_p02_dde07_f1.html
452,domestic_public_web,domestic-web:DL-20260802-043,新政协筹备会第六小组工作档案（1949-06 起）,https://www.saac.gov.cn/daj/gqzt/02.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-043_saac_51koukou_p02_dde08_f1.html
453,domestic_public_web,domestic-web:DL-20260802-044,《大公报》和《观察》对民盟被迫解散的不同反应,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-044_gxmm_lead.html
454,domestic_public_web,domestic-web:DL-20260802-045,民盟今日解散·张澜等昨开会决定·通告各地盟员停止政治活动,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-045_gxmm_dagongbao_dissolution_report_1947_11_06.html
455,domestic_public_web,domestic-web:DL-20260802-046,我们对于政府压迫民盟的看法,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-046_gxmm_xinminbao_professors_statement_1947_11_04.html
456,domestic_public_web,domestic-web:DL-20260802-047,我们对于政府压迫民盟的看法,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-047_gxmm_observer_professors_statement_1947_11_08.html
457,domestic_public_web,domestic-web:DL-20260802-048,《民盟宣布解散》——《大公报》天津版第2版,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-048_gxmm_dagongbao_tianjin_dissolution_1947_11_06.html
458,domestic_public_web,domestic-web:DL-20260802-049,《民盟宣布解散·公告与政府洽商之经过·通知盟员停止政治活动·一律免除登记可享合法自由》,https://www.gxmm.gov.cn/Upload/img/2025-11-07/690da67967700.png,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-049_gxmm_nlc_dagongbao_tianjin_1947_11_06_page2_excerpt.html
459,domestic_public_web,domestic-web:DL-20260802-050,国民党当局强行解散民盟,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-050_gxmm_forced_dissolution_1947_11_05.html
460,domestic_public_web,domestic-web:DL-20260802-051,12处上海民盟传统教育基地合集,https://www.minmengsh.gov.cn/detailpage/jyjd-25ee39cd-d19e-11ec-ad68-8c554a2845d4.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-051_mmsh_web_bases.html
461,domestic_public_web,domestic-web:DL-20260802-052,雨过天晴月更明——张澜先生在迎接上海解放的日子里,https://www.minmengsh.gov.cn/detailpage/mszq-29d09e8a-f61b-11ec-a3f5-94c691be0bb6.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-052_mmsh_web_zhanglan.html
462,domestic_public_web,domestic-web:DL-20260802-053,历史沿革,https://mng.minmengsh.gov.cn/detailpage/mmgk-3da6fe99-f684-11ec-95d4-94c691be0bb6.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-053_mmsh_web_history.html
463,domestic_public_web,domestic-web:DL-20260802-054,民盟上海组织历届领导,https://mng.minmengsh.gov.cn/detailpage/mmgk-3d1a262d-f684-11ec-8a00-94c691be0bb6.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-054_mmsh_web_leaders.html
464,domestic_public_web,domestic-web:DL-20260802-055,中国民主同盟上海市委员会简介,https://mng.minmengsh.gov.cn/detailpage/mmjs.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-055_mmsh_web_intro.html
465,domestic_public_web,domestic-web:DL-20260802-056,中国民主同盟响应中共“五一”号召致全国各民主党派各人民团体各报馆暨全国同胞书,https://www.hnmm.gov.cn/content/644247/54/12382002.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-056_hnmm_response_may_day_1948.html
466,domestic_public_web,domestic-web:DL-20260802-057,民盟精神解析,https://www.hnmm.gov.cn/content/645445/97/12381106.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-057_hnmm_lead.html
467,domestic_public_web,domestic-web:DL-20260802-058,在政治协商会议开幕式上的致词,http://www.zl1872.cn/zxxnewsview.aspx?producid=175,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-058_zl1872_chang_lan_pcc_opening_transcript_1946.html
468,domestic_public_web,domestic-web:DL-20260802-059,中国民主同盟主席张澜在民盟总部解散后的声明,http://www.zl1872.cn/zxxnewsview.aspx?producid=652,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-059_zl1872_chang_lan_dissolution_statement_1947.html
469,domestic_public_web,domestic-web:DL-20260802-060,中国民主同盟北京市委员会官网（bjmm.org.cn，含 1949 民盟迁北平等历史资料）,https://www.bjmm.org.cn/html/1/491/index.html,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-060_bjmm_website_anchor.html
470,domestic_public_web,domestic-web:DL-20260802-061,民盟史料：1944年全国代表会议改名与改组,https://www.bjdcmm.org.cn/01msjs/20040310/01.htm,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-061_bjdcmm_reorganization_1944.html
471,domestic_public_web,domestic-web:DL-20260802-062,民盟第一次全国代表大会通过文件线索,https://www.hljmm.gov.cn/show.aspx?id=892,/Users/cheer/Documents/mm agent/mingmeng-history-research/data/domestic/raw/public_sources/DL-20260802-062_hljmm_first_congress_files_1945.html
